STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
MXM00076903,"TAPACHULA CHIS, MX",2/3/01,0,81,97,72
MXM00076903,"TAPACHULA CHIS, MX",2/4/01,,83,96,71
MXM00076903,"TAPACHULA CHIS, MX",2/5/01,0,80,96,71
MXM00076903,"TAPACHULA CHIS, MX",2/6/01,0,83,97,71
MXM00076903,"TAPACHULA CHIS, MX",2/7/01,0,80,97,71
MXM00076903,"TAPACHULA CHIS, MX",2/8/01,0,80,96,71
MXM00076903,"TAPACHULA CHIS, MX",2/9/01,0,83,98,71
MXM00076903,"TAPACHULA CHIS, MX",2/10/01,0,83,99,73
MXM00076903,"TAPACHULA CHIS, MX",2/11/01,0,84,100,68
MXM00076903,"TAPACHULA CHIS, MX",2/12/01,0,80,99,71
MXM00076903,"TAPACHULA CHIS, MX",2/13/01,,86,98,71
MXM00076903,"TAPACHULA CHIS, MX",2/14/01,0,85,99,73
MXM00076903,"TAPACHULA CHIS, MX",2/15/01,0,84,100,74
MXM00076903,"TAPACHULA CHIS, MX",2/16/01,0,81,98,73
MXM00076903,"TAPACHULA CHIS, MX",2/17/01,0,84,97,73
MXM00076903,"TAPACHULA CHIS, MX",2/18/01,0,82,97,72
MXM00076903,"TAPACHULA CHIS, MX",2/19/01,0,85,94,72
MXM00076903,"TAPACHULA CHIS, MX",2/20/01,0,83,101,72
MXM00076903,"TAPACHULA CHIS, MX",2/21/01,0,81,98,71
MXM00076903,"TAPACHULA CHIS, MX",2/22/01,0,82,96,71
MXM00076903,"TAPACHULA CHIS, MX",2/23/01,0,83,95,72
MXM00076903,"TAPACHULA CHIS, MX",2/24/01,0,84,97,73
MXM00076903,"TAPACHULA CHIS, MX",2/25/01,0,82,97,74
MXM00076903,"TAPACHULA CHIS, MX",2/26/01,0,82,95,74
MXM00076903,"TAPACHULA CHIS, MX",2/27/01,0,82,97,73
MXM00076903,"TAPACHULA CHIS, MX",2/28/01,,84,99,73
MXM00076903,"TAPACHULA CHIS, MX",3/1/01,0,82,99,75
MXM00076903,"TAPACHULA CHIS, MX",3/2/01,0.02,81,96,75
MXM00076903,"TAPACHULA CHIS, MX",3/3/01,0,83,95,72
MXM00076903,"TAPACHULA CHIS, MX",3/4/01,0,80,96,72
MXM00076903,"TAPACHULA CHIS, MX",3/5/01,0,82,95,73
MXM00076903,"TAPACHULA CHIS, MX",3/6/01,0,82,96,73
MXM00076903,"TAPACHULA CHIS, MX",3/7/01,0,82,95,72
MXM00076903,"TAPACHULA CHIS, MX",3/8/01,0,82,97,72
MXM00076903,"TAPACHULA CHIS, MX",3/9/01,0,83,94,66
MXM00076903,"TAPACHULA CHIS, MX",3/10/01,0,81,94,73
MXM00076903,"TAPACHULA CHIS, MX",3/11/01,0,83,96,73
MXM00076903,"TAPACHULA CHIS, MX",3/12/01,0,83,96,75
MXM00076903,"TAPACHULA CHIS, MX",3/13/01,0,84,,
MXM00076903,"TAPACHULA CHIS, MX",3/14/01,0,83,101,73
MXM00076903,"TAPACHULA CHIS, MX",3/15/01,0,79,96,73
MXM00076903,"TAPACHULA CHIS, MX",3/18/01,0,82,96,74
MXM00076903,"TAPACHULA CHIS, MX",3/19/01,0,82,,
MXM00076903,"TAPACHULA CHIS, MX",3/20/01,0,82,98,74
MXM00076903,"TAPACHULA CHIS, MX",3/21/01,0,84,99,74
MXM00076903,"TAPACHULA CHIS, MX",3/22/01,0.07,83,96,72
MXM00076903,"TAPACHULA CHIS, MX",3/23/01,0,82,97,72
MXM00076903,"TAPACHULA CHIS, MX",3/24/01,0,80,97,72
MXM00076903,"TAPACHULA CHIS, MX",3/25/01,0,80,,
MXM00076903,"TAPACHULA CHIS, MX",3/26/01,0,83,97,72
MXM00076903,"TAPACHULA CHIS, MX",3/27/01,0,83,100,73
MXM00076903,"TAPACHULA CHIS, MX",3/28/01,0,84,100,73
MXM00076903,"TAPACHULA CHIS, MX",3/29/01,0,85,99,72
MXM00076903,"TAPACHULA CHIS, MX",3/30/01,0,84,100,72
MXM00076903,"TAPACHULA CHIS, MX",3/31/01,0,78,98,71
MXM00076903,"TAPACHULA CHIS, MX",4/1/01,,88,98,70
MXM00076903,"TAPACHULA CHIS, MX",4/2/01,0,85,99,72
MXM00076903,"TAPACHULA CHIS, MX",4/4/01,0,86,99,76
MXM00076903,"TAPACHULA CHIS, MX",4/5/01,0,83,99,76
MXM00076903,"TAPACHULA CHIS, MX",4/6/01,0,85,99,74
MXM00076903,"TAPACHULA CHIS, MX",4/7/01,0,85,101,74
MXM00076903,"TAPACHULA CHIS, MX",4/8/01,0,83,97,78
MXM00076903,"TAPACHULA CHIS, MX",4/9/01,0.01,85,99,78
MXM00076903,"TAPACHULA CHIS, MX",4/10/01,0.07,87,,
MXM00076903,"TAPACHULA CHIS, MX",4/11/01,0,85,101,78
MXM00076903,"TAPACHULA CHIS, MX",4/12/01,0,86,99,77
