STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
840360,99999, 20111024,   59.2, 4,   48.0, 4, 9999.9, 0, 1006.8, 4,  10.6, 4,   3.5, 4,   8.0, 999.9,   68.0 ,  37.4 , 0.00I,999.9, 000010,
840360,99999, 20111025,   58.5, 4,   49.5, 4, 9999.9, 0, 1007.8, 4, 999.9, 0,   3.0, 4,   4.1, 999.9,   68.0 ,  41.0 , 0.00G,999.9, 010000,
840360,99999, 20111026,   55.4, 4,   50.2, 4, 9999.9, 0, 1008.3, 4,   7.8, 4,   1.5, 4,   4.1, 999.9,   68.0 ,  36.7 , 0.20G,999.9, 000000,
840360,99999, 20111027,   56.1, 4,   50.4, 4, 9999.9, 0, 1008.1, 4,  10.6, 4,   2.5, 4,   4.1, 999.9,   64.4 ,  39.2 , 0.00G,999.9, 000000,
840360,99999, 20111029,   55.8, 4,   49.1, 4, 9999.9, 0, 1007.9, 4,  12.1, 4,   3.5, 4,   8.0, 999.9,   63.5*,  43.2 , 0.00I,999.9, 000000,
840360,99999, 20111030,   57.9, 5,   47.8, 5, 9999.9, 0, 1006.5, 5,  12.4, 5,   4.0, 5,   8.0, 999.9,   66.6 ,  40.3 , 0.00I,999.9, 000000,
840360,99999, 20111031,   56.4, 4,   47.3, 4, 9999.9, 0, 1007.2, 4,  10.6, 4,   3.5, 4,   8.0, 999.9,   66.2 ,  34.9 , 0.00I,999.9, 000000,
840360,99999, 20111101,   58.3, 4,   48.5, 4, 9999.9, 0, 1007.1, 4,  11.3, 4,   4.0, 4,   8.0, 999.9,   65.8 ,  39.7 , 0.03A,999.9, 000000,
840360,99999, 20111102,   59.7, 4,   48.9, 4, 9999.9, 0, 1006.6, 4,  12.1, 4,   4.5, 4,   6.0, 999.9,   66.6 ,  54.0*, 0.00I,999.9, 000000,
840360,99999, 20111103,   57.7, 4,   48.8, 4, 9999.9, 0, 1007.3, 4,  11.8, 4,   3.0, 4,   6.0, 999.9,   66.6 ,  41.4 , 0.08A,999.9, 000000,
840360,99999, 20111104,   60.4, 5,   52.2, 5, 9999.9, 0, 1007.5, 5,  11.6, 5,   2.8, 5,   4.1, 999.9,   67.6 ,  41.0 , 0.00I,999.9, 000000,
840360,99999, 20111109,   57.7, 5,   51.5, 5, 9999.9, 0, 1008.1, 5,   8.7, 5,   4.0, 5,   8.0, 999.9,   68.4 ,  46.2 , 0.35G,999.9, 000000,
840360,99999, 20111110,   57.5, 4,   48.6, 4, 9999.9, 0, 1007.4, 4,   8.9, 4,   1.5, 4,   4.1, 999.9,   68.7 ,  42.1 , 0.00G,999.9, 010000,
840360,99999, 20111111,   55.4, 4,   50.6, 4, 9999.9, 0, 1008.5, 4,   9.0, 4,   3.4, 4,   8.0, 999.9,   68.7 ,  45.3 , 0.20G,999.9, 100000,
840360,99999, 20111112,   54.4, 5,   50.5, 5, 9999.9, 0, 1008.9, 5,   8.1, 5,   1.6, 5,   4.1, 999.9,   65.5 ,  44.6 , 0.39G,999.9, 100000,
840360,99999, 20111114,   57.7, 4,   49.9, 4, 9999.9, 0, 1007.7, 4,  11.5, 4,   1.5, 4,   4.1, 999.9,   70.2 ,  40.6 , 0.00I,999.9, 000000,
840360,99999, 20111116,   57.7, 4,   50.8, 4, 9999.9, 0, 1008.0, 4, 999.9, 0,   2.5, 4,   4.1, 999.9,   67.8 ,  40.8 , 0.16G,999.9, 100000,
840360,99999, 20111119,   60.3, 5,   44.0, 5, 9999.9, 0, 1005.9, 5,  12.4, 5,   2.8, 5,   6.0, 999.9,   70.9 ,  39.6 , 0.00I,999.9, 000000,
840360,99999, 20111120,   63.2, 5,   43.9, 5, 9999.9, 0, 1005.0, 5,  12.2, 5,   3.6, 5,   6.0, 999.9,   70.9 ,  42.8 , 0.00I,999.9, 000000,
840360,99999, 20111122,   60.9, 4,   50.6, 4, 9999.9, 0, 1007.1, 4,  11.8, 4,   3.0, 4,   4.1, 999.9,   71.1 ,  44.2 , 0.00I,999.9, 000000,
840360,99999, 20111127,   60.9, 5,   47.8, 5, 9999.9, 0, 1006.3, 5,  12.2, 5,   2.8, 5,   6.0, 999.9,   70.2 ,  39.6 , 0.00I,999.9, 000000,
840360,99999, 20111128,   57.2, 5,   50.0, 5, 9999.9, 0, 1007.9, 5,   8.7, 5,   1.2, 5,   4.1, 999.9,   70.2 ,  43.9 , 0.02G,999.9, 010000,
