STATION,NAME,DATE,PRCP,SNWD,TAVG,TMAX,TMIN
MXM00076658,"COLIMA, MX",3/25/01,,,76,,
MXM00076658,"COLIMA, MX",3/26/01,,,76,,
MXM00076658,"COLIMA, MX",3/27/01,0,,76,,
MXM00076658,"COLIMA, MX",3/28/01,0,,76,92,61
MXM00076658,"COLIMA, MX",3/29/01,,,80,,
MXM00076658,"COLIMA, MX",3/30/01,,,76,,
MXM00076658,"COLIMA, MX",3/31/01,0,,79,92,54
MXM00076658,"COLIMA, MX",4/1/01,0,,76,90,54
MXM00076658,"COLIMA, MX",4/2/01,,,76,,
MXM00076658,"COLIMA, MX",4/3/01,0,,78,,
MXM00076658,"COLIMA, MX",4/4/01,0,,83,,
MXM00076658,"COLIMA, MX",4/5/01,,,82,102,60
MXM00076658,"COLIMA, MX",4/6/01,,,83,,
MXM00076658,"COLIMA, MX",4/7/01,0,,84,97,62
MXM00076658,"COLIMA, MX",4/8/01,,,83,,
MXM00076658,"COLIMA, MX",4/9/01,,,80,,
MXM00076658,"COLIMA, MX",4/10/01,,,81,,
MXM00076658,"COLIMA, MX",4/11/01,,,73,,
MXM00076658,"COLIMA, MX",4/12/01,,,80,,
MXM00076658,"COLIMA, MX",4/13/01,,,78,,
MXM00076658,"COLIMA, MX",4/14/01,,,79,,
MXM00076658,"COLIMA, MX",4/15/01,,,81,,
MXM00076658,"COLIMA, MX",4/16/01,,,81,89,64
MXM00076658,"COLIMA, MX",4/17/01,0,,83,,
MXM00076658,"COLIMA, MX",4/18/01,0,,83,97,65
MXM00076658,"COLIMA, MX",4/19/01,,,83,94,68
MXM00076658,"COLIMA, MX",4/20/01,0,,85,97,68
MXM00076658,"COLIMA, MX",4/21/01,,,83,,
MXM00076658,"COLIMA, MX",4/22/01,0,,84,98,64
MXM00076658,"COLIMA, MX",4/23/01,,,81,94,61
MXM00076658,"COLIMA, MX",4/24/01,0,,81,,
MXM00076658,"COLIMA, MX",4/25/01,0,,83,,
MXM00076658,"COLIMA, MX",4/26/01,0,,85,98,63
MXM00076658,"COLIMA, MX",4/27/01,0,,84,98,64
MXM00076658,"COLIMA, MX",4/28/01,0,,82,98,62
MXM00076658,"COLIMA, MX",4/29/01,0,,83,97,62
MXM00076658,"COLIMA, MX",4/30/01,,,83,,
MXM00076658,"COLIMA, MX",5/1/01,0,,85,96,64
MXM00076658,"COLIMA, MX",5/2/01,,,84,,
MXM00076658,"COLIMA, MX",5/3/01,,,83,,
MXM00076658,"COLIMA, MX",5/4/01,,,85,92,70
MXM00076658,"COLIMA, MX",5/5/01,,,83,92,70
MXM00076658,"COLIMA, MX",5/6/01,,,83,,
MXM00076658,"COLIMA, MX",5/7/01,,,81,,
MXM00076658,"COLIMA, MX",5/8/01,,,86,,
MXM00076658,"COLIMA, MX",5/9/01,,,80,,
MXM00076658,"COLIMA, MX",5/10/01,,,84,93,69
MXM00076658,"COLIMA, MX",5/11/01,,,80,90,70
MXM00076658,"COLIMA, MX",5/12/01,,,81,,
MXM00076658,"COLIMA, MX",5/13/01,,,81,,
MXM00076658,"COLIMA, MX",5/14/01,,,82,,
MXM00076658,"COLIMA, MX",5/15/01,,,82,,
MXM00076658,"COLIMA, MX",5/16/01,,,82,96,72
MXM00076658,"COLIMA, MX",5/17/01,,,83,,
MXM00076658,"COLIMA, MX",5/18/01,,,82,,
MXM00076658,"COLIMA, MX",5/19/01,,,83,,
MXM00076658,"COLIMA, MX",5/20/01,,,83,,
MXM00076658,"COLIMA, MX",5/21/01,,,80,,
MXM00076658,"COLIMA, MX",5/22/01,,,83,,
MXM00076658,"COLIMA, MX",5/23/01,,,83,,
MXM00076658,"COLIMA, MX",5/24/01,,,85,,
MXM00076658,"COLIMA, MX",5/25/01,,,85,,
MXM00076658,"COLIMA, MX",5/26/01,,,85,,
MXM00076658,"COLIMA, MX",5/27/01,,,80,,
MXM00076658,"COLIMA, MX",5/28/01,,,82,,
MXM00076658,"COLIMA, MX",5/29/01,,,82,,
MXM00076658,"COLIMA, MX",5/30/01,,,82,,
MXM00076658,"COLIMA, MX",5/31/01,,,80,90,69
MXM00076658,"COLIMA, MX",6/1/01,,,80,90,70
MXM00076658,"COLIMA, MX",6/2/01,,,80,,
MXM00076658,"COLIMA, MX",6/3/01,,,80,,
MXM00076658,"COLIMA, MX",6/4/01,,,79,,
MXM00076658,"COLIMA, MX",6/5/01,,,78,,
MXM00076658,"COLIMA, MX",6/6/01,0,,78,,
MXM00076658,"COLIMA, MX",6/7/01,,,78,,
MXM00076658,"COLIMA, MX",6/8/01,,,77,,
MXM00076658,"COLIMA, MX",6/9/01,,,80,94,73
MXM00076658,"COLIMA, MX",6/10/01,,,78,,
MXM00076658,"COLIMA, MX",6/11/01,,,78,,
MXM00076658,"COLIMA, MX",6/12/01,0,,79,94,71
MXM00076658,"COLIMA, MX",6/13/01,0,,80,,
MXM00076658,"COLIMA, MX",6/14/01,0,,80,93,73
MXM00076658,"COLIMA, MX",6/15/01,,,81,,
MXM00076658,"COLIMA, MX",6/16/01,0,,81,98,71
MXM00076658,"COLIMA, MX",6/17/01,0,,78,,
MXM00076658,"COLIMA, MX",6/18/01,,,81,,
MXM00076658,"COLIMA, MX",6/19/01,,,80,,
MXM00076658,"COLIMA, MX",6/20/01,,,78,,
MXM00076658,"COLIMA, MX",6/21/01,,,82,,
MXM00076658,"COLIMA, MX",6/22/01,0,,84,98,68
MXM00076658,"COLIMA, MX",6/23/01,0,,84,99,69
MXM00076658,"COLIMA, MX",6/24/01,,,82,,
MXM00076658,"COLIMA, MX",6/25/01,,,80,,
MXM00076658,"COLIMA, MX",6/26/01,,,83,,
MXM00076658,"COLIMA, MX",6/27/01,0,,79,,
MXM00076658,"COLIMA, MX",6/28/01,,,81,,
MXM00076658,"COLIMA, MX",6/29/01,,,81,,
MXM00076658,"COLIMA, MX",6/30/01,,,80,,
MXM00076658,"COLIMA, MX",7/1/01,,,80,,
MXM00076658,"COLIMA, MX",7/2/01,,,78,,
MXM00076658,"COLIMA, MX",7/3/01,0.85,,79,91,70
MXM00076658,"COLIMA, MX",7/4/01,0.02,,81,94,72
MXM00076658,"COLIMA, MX",7/5/01,0.08,,81,,
MXM00076658,"COLIMA, MX",7/6/01,0,,82,,
MXM00076658,"COLIMA, MX",7/7/01,0.06,,82,97,72
MXM00076658,"COLIMA, MX",7/8/01,0,,84,,
MXM00076658,"COLIMA, MX",7/9/01,,,79,,
MXM00076658,"COLIMA, MX",7/10/01,0.13,,80,,
MXM00076658,"COLIMA, MX",7/11/01,0.05,,82,,
MXM00076658,"COLIMA, MX",7/12/01,0,,79,,
MXM00076658,"COLIMA, MX",7/13/01,,,81,,
MXM00076658,"COLIMA, MX",7/14/01,,,79,,
MXM00076658,"COLIMA, MX",7/15/01,,,76,,
MXM00076658,"COLIMA, MX",7/16/01,,,79,,
MXM00076658,"COLIMA, MX",7/17/01,,,80,,
MXM00076658,"COLIMA, MX",7/18/01,,,80,,
MXM00076658,"COLIMA, MX",7/19/01,,,79,91,71
MXM00076658,"COLIMA, MX",7/20/01,,,81,,
MXM00076658,"COLIMA, MX",7/21/01,,,80,,
MXM00076658,"COLIMA, MX",7/22/01,,,79,,
MXM00076658,"COLIMA, MX",7/23/01,,,79,,
MXM00076658,"COLIMA, MX",7/24/01,,,79,,
MXM00076658,"COLIMA, MX",7/25/01,0,,78,89,68
MXM00076658,"COLIMA, MX",7/26/01,0.53,,78,92,70
MXM00076658,"COLIMA, MX",7/27/01,0.73,,78,,
MXM00076658,"COLIMA, MX",7/28/01,0,,79,86,72
MXM00076658,"COLIMA, MX",7/29/01,,,79,,
MXM00076658,"COLIMA, MX",7/30/01,,,79,,
MXM00076658,"COLIMA, MX",7/31/01,,,81,,
MXM00076658,"COLIMA, MX",8/1/01,,,80,93,69
MXM00076658,"COLIMA, MX",8/2/01,,,80,92,71
MXM00076658,"COLIMA, MX",8/3/01,,,79,92,71
MXM00076658,"COLIMA, MX",8/4/01,,,83,,
MXM00076658,"COLIMA, MX",8/5/01,,,81,,
MXM00076658,"COLIMA, MX",8/6/01,,,77,,
MXM00076658,"COLIMA, MX",8/7/01,,,78,,
MXM00076658,"COLIMA, MX",8/8/01,,,78,,
MXM00076658,"COLIMA, MX",8/9/01,,,80,,
MXM00076658,"COLIMA, MX",8/10/01,,,83,,
MXM00076658,"COLIMA, MX",8/11/01,,,80,,
MXM00076658,"COLIMA, MX",8/12/01,,,78,,
MXM00076658,"COLIMA, MX",8/13/01,,,80,91,70
MXM00076658,"COLIMA, MX",8/14/01,,,82,104,71
MXM00076658,"COLIMA, MX",8/15/01,,,80,,
MXM00076658,"COLIMA, MX",8/16/01,,,83,,
MXM00076658,"COLIMA, MX",8/17/01,,,80,,
MXM00076658,"COLIMA, MX",8/18/01,,,81,,
MXM00076658,"COLIMA, MX",8/19/01,,,85,,
MXM00076658,"COLIMA, MX",8/20/01,,,80,,
MXM00076658,"COLIMA, MX",8/21/01,,,82,,
MXM00076658,"COLIMA, MX",8/22/01,,,83,,
MXM00076658,"COLIMA, MX",8/23/01,,,83,,
MXM00076658,"COLIMA, MX",8/24/01,,,78,,
MXM00076658,"COLIMA, MX",8/25/01,,,76,,
MXM00076658,"COLIMA, MX",8/26/01,,,75,,
MXM00076658,"COLIMA, MX",8/27/01,,,74,,
MXM00076658,"COLIMA, MX",8/28/01,,,77,86,70
MXM00076658,"COLIMA, MX",8/29/01,,,80,,
MXM00076658,"COLIMA, MX",8/30/01,,,79,,
MXM00076658,"COLIMA, MX",8/31/01,,,80,,
MXM00076658,"COLIMA, MX",9/1/01,,,78,,
MXM00076658,"COLIMA, MX",9/2/01,,,81,,
MXM00076658,"COLIMA, MX",9/3/01,,,81,,
MXM00076658,"COLIMA, MX",9/4/01,,,80,,
MXM00076658,"COLIMA, MX",9/5/01,,,79,87,72
MXM00076658,"COLIMA, MX",9/6/01,,,80,,
MXM00076658,"COLIMA, MX",9/7/01,,,81,,
MXM00076658,"COLIMA, MX",9/8/01,,,80,,
MXM00076658,"COLIMA, MX",9/9/01,,,82,,
MXM00076658,"COLIMA, MX",9/10/01,,,80,,
MXM00076658,"COLIMA, MX",9/11/01,,,77,,
MXM00076658,"COLIMA, MX",9/12/01,,,75,,
MXM00076658,"COLIMA, MX",9/13/01,,,80,,
MXM00076658,"COLIMA, MX",9/14/01,,,81,,
MXM00076658,"COLIMA, MX",9/15/01,,,79,90,70
MXM00076658,"COLIMA, MX",9/16/01,,,83,,
MXM00076658,"COLIMA, MX",9/17/01,,,80,90,71
MXM00076658,"COLIMA, MX",9/18/01,,,77,,
MXM00076658,"COLIMA, MX",9/19/01,,,79,,
MXM00076658,"COLIMA, MX",9/20/01,,,80,,
MXM00076658,"COLIMA, MX",9/21/01,,,81,,
MXM00076658,"COLIMA, MX",9/22/01,,,82,,
MXM00076658,"COLIMA, MX",9/23/01,,,78,,
MXM00076658,"COLIMA, MX",9/24/01,,,78,90,69
MXM00076658,"COLIMA, MX",9/25/01,,,77,,
MXM00076658,"COLIMA, MX",9/26/01,,,76,,
MXM00076658,"COLIMA, MX",9/27/01,,,80,,
MXM00076658,"COLIMA, MX",9/28/01,,,81,,
MXM00076658,"COLIMA, MX",9/29/01,,,78,,
MXM00076658,"COLIMA, MX",9/30/01,,,79,,
MXM00076658,"COLIMA, MX",10/1/01,,,80,,
MXM00076658,"COLIMA, MX",10/2/01,,,80,88,72
MXM00076658,"COLIMA, MX",10/3/01,,,72,,
MXM00076658,"COLIMA, MX",10/4/01,,,77,,
MXM00076658,"COLIMA, MX",10/5/01,,,80,,
MXM00076658,"COLIMA, MX",10/6/01,,,82,91,68
MXM00076658,"COLIMA, MX",10/7/01,,,84,,
MXM00076658,"COLIMA, MX",10/8/01,,,83,104,70
MXM00076658,"COLIMA, MX",10/9/01,,,82,,
MXM00076658,"COLIMA, MX",10/10/01,,,81,87,72
MXM00076658,"COLIMA, MX",10/11/01,,,78,89,70
MXM00076658,"COLIMA, MX",10/12/01,,,81,,
MXM00076658,"COLIMA, MX",10/13/01,,,79,,
MXM00076658,"COLIMA, MX",10/14/01,,,78,,
MXM00076658,"COLIMA, MX",10/15/01,,,79,,
MXM00076658,"COLIMA, MX",10/16/01,,,83,,
MXM00076658,"COLIMA, MX",10/17/01,,,83,,
MXM00076658,"COLIMA, MX",10/18/01,,,83,,
MXM00076658,"COLIMA, MX",10/19/01,,,83,91,68
MXM00076658,"COLIMA, MX",10/20/01,,,82,89,72
MXM00076658,"COLIMA, MX",10/21/01,,,82,,
MXM00076658,"COLIMA, MX",10/22/01,,,83,,
MXM00076658,"COLIMA, MX",10/23/01,,,81,88,73
MXM00076658,"COLIMA, MX",10/24/01,,,79,,
MXM00076658,"COLIMA, MX",10/25/01,,,81,90,69
MXM00076658,"COLIMA, MX",10/26/01,,,83,,
MXM00076658,"COLIMA, MX",10/27/01,,,82,,
MXM00076658,"COLIMA, MX",10/28/01,,,82,,
MXM00076658,"COLIMA, MX",10/29/01,,,82,,
MXM00076658,"COLIMA, MX",10/30/01,,,80,,
MXM00076658,"COLIMA, MX",10/31/01,,,82,,
MXM00076658,"COLIMA, MX",11/1/01,,,82,90,64
MXM00076658,"COLIMA, MX",11/2/01,,,80,89,65
MXM00076658,"COLIMA, MX",11/3/01,,,81,,
MXM00076658,"COLIMA, MX",11/4/01,,,84,,
MXM00076658,"COLIMA, MX",11/5/01,,,84,,
MXM00076658,"COLIMA, MX",11/6/01,,,83,,
MXM00076658,"COLIMA, MX",11/7/01,,,81,,
MXM00076658,"COLIMA, MX",11/8/01,,,81,,
MXM00076658,"COLIMA, MX",11/9/01,,,80,,
MXM00076658,"COLIMA, MX",11/10/01,,,82,,
MXM00076658,"COLIMA, MX",11/11/01,,,81,,
MXM00076658,"COLIMA, MX",11/12/01,,,80,,
MXM00076658,"COLIMA, MX",11/13/01,,,79,,
MXM00076658,"COLIMA, MX",11/14/01,,,78,,
MXM00076658,"COLIMA, MX",11/15/01,,,79,,
MXM00076658,"COLIMA, MX",11/16/01,,,81,,
MXM00076658,"COLIMA, MX",11/17/01,,,81,,
MXM00076658,"COLIMA, MX",11/19/01,,,82,,
MXM00076658,"COLIMA, MX",11/20/01,,,81,,
MXM00076658,"COLIMA, MX",11/21/01,,,79,,
MXM00076658,"COLIMA, MX",11/22/01,,,80,,
MXM00076658,"COLIMA, MX",11/23/01,,,79,,
MXM00076658,"COLIMA, MX",11/24/01,,,80,,
MXM00076658,"COLIMA, MX",11/25/01,,,81,,
MXM00076658,"COLIMA, MX",11/26/01,,,79,,
MXM00076658,"COLIMA, MX",11/27/01,,,78,,
MXM00076658,"COLIMA, MX",11/28/01,,,77,,
MXM00076658,"COLIMA, MX",11/29/01,,,77,,
MXM00076658,"COLIMA, MX",11/30/01,,,78,,
MXM00076658,"COLIMA, MX",12/1/01,,,80,,
MXM00076658,"COLIMA, MX",12/2/01,,,80,,
MXM00076658,"COLIMA, MX",12/3/01,,,78,,
MXM00076658,"COLIMA, MX",12/4/01,,,79,86,60
MXM00076658,"COLIMA, MX",12/5/01,,,80,,
MXM00076658,"COLIMA, MX",12/6/01,,,80,,
MXM00076658,"COLIMA, MX",12/7/01,,,80,,
MXM00076658,"COLIMA, MX",12/8/01,,,80,,
MXM00076658,"COLIMA, MX",12/9/01,,,81,,
MXM00076658,"COLIMA, MX",12/10/01,,,79,,
MXM00076658,"COLIMA, MX",12/11/01,,,81,89,65
MXM00076658,"COLIMA, MX",12/12/01,,,79,,
MXM00076658,"COLIMA, MX",12/13/01,,,80,,
MXM00076658,"COLIMA, MX",12/14/01,,,81,,
MXM00076658,"COLIMA, MX",12/15/01,,,80,,
MXM00076658,"COLIMA, MX",12/16/01,,,81,,
MXM00076658,"COLIMA, MX",12/17/01,,,78,,
MXM00076658,"COLIMA, MX",12/18/01,,,81,,
MXM00076658,"COLIMA, MX",12/19/01,,,78,85,64
MXM00076658,"COLIMA, MX",12/20/01,,,80,,
MXM00076658,"COLIMA, MX",12/21/01,,,81,,
MXM00076658,"COLIMA, MX",12/22/01,,,83,,
MXM00076658,"COLIMA, MX",12/23/01,,,82,,
MXM00076658,"COLIMA, MX",12/24/01,,,77,,
MXM00076658,"COLIMA, MX",12/25/01,,,80,,
MXM00076658,"COLIMA, MX",12/26/01,,,74,,
MXM00076658,"COLIMA, MX",12/27/01,,,75,81,59
MXM00076658,"COLIMA, MX",12/28/01,,,74,,
MXM00076658,"COLIMA, MX",12/29/01,,,78,,
MXM00076658,"COLIMA, MX",12/30/01,,,77,,
MXM00076658,"COLIMA, MX",12/31/01,,,76,,
MXM00076658,"COLIMA, MX",1/1/02,,,78,,
MXM00076658,"COLIMA, MX",1/2/02,,,76,,
MXM00076658,"COLIMA, MX",1/3/02,,,76,,
MXM00076658,"COLIMA, MX",1/4/02,,,76,,
MXM00076658,"COLIMA, MX",1/5/02,,,77,,
MXM00076658,"COLIMA, MX",1/6/02,,,80,,
MXM00076658,"COLIMA, MX",1/7/02,,,77,,
MXM00076658,"COLIMA, MX",1/8/02,0,,77,93,55
MXM00076658,"COLIMA, MX",1/9/02,0,,77,92,55
MXM00076658,"COLIMA, MX",1/10/02,0,,78,92,58
MXM00076658,"COLIMA, MX",1/11/02,0,,76,90,58
MXM00076658,"COLIMA, MX",1/12/02,0,,71,89,60
MXM00076658,"COLIMA, MX",1/13/02,0.01,,68,,
MXM00076658,"COLIMA, MX",1/14/02,0,,71,,
MXM00076658,"COLIMA, MX",1/15/02,,,78,,
MXM00076658,"COLIMA, MX",1/16/02,0,,79,,
MXM00076658,"COLIMA, MX",1/17/02,0,,80,,
MXM00076658,"COLIMA, MX",1/18/02,0,,83,,
MXM00076658,"COLIMA, MX",1/19/02,0,,83,93,63
MXM00076658,"COLIMA, MX",1/20/02,0,,79,92,64
MXM00076658,"COLIMA, MX",1/21/02,,,77,,
MXM00076658,"COLIMA, MX",1/22/02,0,,80,88,62
MXM00076658,"COLIMA, MX",1/23/02,0,,78,90,59
MXM00076658,"COLIMA, MX",1/24/02,0,,81,,
MXM00076658,"COLIMA, MX",1/25/02,0,,83,,
MXM00076658,"COLIMA, MX",1/26/02,,,81,,
MXM00076658,"COLIMA, MX",1/27/02,0,,88,,
MXM00076658,"COLIMA, MX",1/28/02,,,87,,
MXM00076658,"COLIMA, MX",1/29/02,0,,80,98,63
MXM00076658,"COLIMA, MX",1/30/02,0,,83,94,63
MXM00076658,"COLIMA, MX",1/31/02,0,,83,,
MXM00076658,"COLIMA, MX",2/1/02,0,,82,,
MXM00076658,"COLIMA, MX",2/2/02,0,,85,,
MXM00076658,"COLIMA, MX",2/3/02,0,,88,,
MXM00076658,"COLIMA, MX",2/4/02,,,83,,
MXM00076658,"COLIMA, MX",2/5/02,0,,82,95,63
MXM00076658,"COLIMA, MX",2/6/02,0,,80,91,62
MXM00076658,"COLIMA, MX",2/7/02,0,,80,92,62
MXM00076658,"COLIMA, MX",2/8/02,0,,78,92,59
MXM00076658,"COLIMA, MX",2/9/02,0,,77,91,59
MXM00076658,"COLIMA, MX",2/10/02,0,,81,91,59
MXM00076658,"COLIMA, MX",2/11/02,,,78,,
MXM00076658,"COLIMA, MX",2/12/02,0.47,,70,,
MXM00076658,"COLIMA, MX",2/13/02,0.53,,75,,
MXM00076658,"COLIMA, MX",2/14/02,0,,78,,
MXM00076658,"COLIMA, MX",2/15/02,0,,81,,
MXM00076658,"COLIMA, MX",2/16/02,0,,83,95,63
MXM00076658,"COLIMA, MX",2/17/02,0,,82,90,65
MXM00076658,"COLIMA, MX",2/18/02,,,81,,
MXM00076658,"COLIMA, MX",2/19/02,0,,81,93,62
MXM00076658,"COLIMA, MX",2/20/02,0,,81,,
MXM00076658,"COLIMA, MX",2/21/02,0,,82,95,58
MXM00076658,"COLIMA, MX",2/22/02,,,82,,
MXM00076658,"COLIMA, MX",2/23/02,,,81,,
MXM00076658,"COLIMA, MX",2/24/02,,,82,,
MXM00076658,"COLIMA, MX",2/25/02,,,80,,
MXM00076658,"COLIMA, MX",2/26/02,0,,83,95,62
MXM00076658,"COLIMA, MX",2/27/02,0,,81,99,60
MXM00076658,"COLIMA, MX",2/28/02,0,,80,92,59
MXM00076658,"COLIMA, MX",3/1/02,0,,81,93,58
MXM00076658,"COLIMA, MX",3/2/02,0,,81,95,55
MXM00076658,"COLIMA, MX",3/3/02,0,,84,,
MXM00076658,"COLIMA, MX",3/4/02,,,80,,
MXM00076658,"COLIMA, MX",3/5/02,,,78,88,59
MXM00076658,"COLIMA, MX",3/6/02,,,81,,
MXM00076658,"COLIMA, MX",3/7/02,0,,83,96,58
MXM00076658,"COLIMA, MX",3/8/02,0,,81,98,58
MXM00076658,"COLIMA, MX",3/9/02,0,,81,95,60
MXM00076658,"COLIMA, MX",3/10/02,,,83,,
MXM00076658,"COLIMA, MX",3/11/02,,,81,,
MXM00076658,"COLIMA, MX",3/12/02,,,80,,
MXM00076658,"COLIMA, MX",3/13/02,0,,79,91,63
MXM00076658,"COLIMA, MX",3/14/02,,,78,84,61
MXM00076658,"COLIMA, MX",3/15/02,,,79,,
MXM00076658,"COLIMA, MX",3/16/02,0,,77,90,60
MXM00076658,"COLIMA, MX",3/17/02,0,,78,92,60
MXM00076658,"COLIMA, MX",3/18/02,,,79,,
MXM00076658,"COLIMA, MX",3/19/02,0,,80,94,64
MXM00076658,"COLIMA, MX",3/20/02,0,,80,92,63
MXM00076658,"COLIMA, MX",3/21/02,0,,81,93,63
MXM00076658,"COLIMA, MX",3/22/02,0,,83,95,64
MXM00076658,"COLIMA, MX",3/23/02,0,,84,98,66
MXM00076658,"COLIMA, MX",3/24/02,0,,83,97,66
MXM00076658,"COLIMA, MX",3/25/02,,,83,,
MXM00076658,"COLIMA, MX",3/26/02,,,80,,
MXM00076658,"COLIMA, MX",3/27/02,,,81,,
MXM00076658,"COLIMA, MX",3/28/02,,,87,,
MXM00076658,"COLIMA, MX",3/29/02,,,86,,
MXM00076658,"COLIMA, MX",3/30/02,,,83,91,66
MXM00076658,"COLIMA, MX",3/31/02,,,80,,
MXM00076658,"COLIMA, MX",4/1/02,,,79,,
MXM00076658,"COLIMA, MX",4/2/02,,,81,,
MXM00076658,"COLIMA, MX",4/3/02,,,80,93,65
MXM00076658,"COLIMA, MX",4/4/02,,,85,,
MXM00076658,"COLIMA, MX",4/5/02,,,85,98,71
MXM00076658,"COLIMA, MX",4/6/02,,,83,93,64
MXM00076658,"COLIMA, MX",4/7/02,,,83,,
MXM00076658,"COLIMA, MX",4/8/02,,,82,,
MXM00076658,"COLIMA, MX",4/9/02,0,,82,97,62
MXM00076658,"COLIMA, MX",4/10/02,0,,81,95,63
MXM00076658,"COLIMA, MX",4/11/02,0,,83,95,63
MXM00076658,"COLIMA, MX",4/12/02,,,81,,
MXM00076658,"COLIMA, MX",4/13/02,0,,82,100,64
MXM00076658,"COLIMA, MX",4/14/02,0,,82,97,63
MXM00076658,"COLIMA, MX",4/15/02,,,82,,
MXM00076658,"COLIMA, MX",4/16/02,,,83,,
MXM00076658,"COLIMA, MX",4/17/02,0,,82,96,68
MXM00076658,"COLIMA, MX",4/18/02,,,82,,
MXM00076658,"COLIMA, MX",4/19/02,0,,79,96,67
MXM00076658,"COLIMA, MX",4/20/02,,,78,,
MXM00076658,"COLIMA, MX",4/21/02,0,,82,93,69
MXM00076658,"COLIMA, MX",4/22/02,,,82,93,66
MXM00076658,"COLIMA, MX",4/23/02,,,83,,
MXM00076658,"COLIMA, MX",4/24/02,0,,81,97,68
MXM00076658,"COLIMA, MX",4/25/02,0,,79,95,68
MXM00076658,"COLIMA, MX",4/26/02,0,,82,95,66
MXM00076658,"COLIMA, MX",4/27/02,0,,84,98,66
MXM00076658,"COLIMA, MX",4/28/02,,,83,,
MXM00076658,"COLIMA, MX",4/29/02,,,82,93,65
MXM00076658,"COLIMA, MX",4/30/02,0,,83,95,65
MXM00076658,"COLIMA, MX",5/1/02,0,,84,97,67
MXM00076658,"COLIMA, MX",5/2/02,0,,84,98,62
MXM00076658,"COLIMA, MX",5/3/02,0,,82,98,63
MXM00076658,"COLIMA, MX",5/4/02,,,81,,
MXM00076658,"COLIMA, MX",5/5/02,,,86,,
MXM00076658,"COLIMA, MX",5/6/02,,,85,,
MXM00076658,"COLIMA, MX",5/7/02,,,85,,
MXM00076658,"COLIMA, MX",5/8/02,,,87,98,71
MXM00076658,"COLIMA, MX",5/9/02,,,86,98,69
MXM00076658,"COLIMA, MX",5/10/02,,,82,93,71
MXM00076658,"COLIMA, MX",5/11/02,,,80,,
MXM00076658,"COLIMA, MX",5/12/02,,,85,,
MXM00076658,"COLIMA, MX",5/13/02,,,85,97,72
MXM00076658,"COLIMA, MX",5/14/02,,,80,,
MXM00076658,"COLIMA, MX",5/15/02,,,84,97,75
MXM00076658,"COLIMA, MX",5/16/02,,,83,,
MXM00076658,"COLIMA, MX",5/17/02,,,84,,
MXM00076658,"COLIMA, MX",5/18/02,,,81,,
MXM00076658,"COLIMA, MX",5/19/02,,,79,,
MXM00076658,"COLIMA, MX",5/20/02,,,83,,
MXM00076658,"COLIMA, MX",5/21/02,0,,84,97,65
MXM00076658,"COLIMA, MX",5/22/02,0,,85,,
MXM00076658,"COLIMA, MX",5/23/02,0,,84,99,65
MXM00076658,"COLIMA, MX",5/24/02,0,,81,99,65
MXM00076658,"COLIMA, MX",5/25/02,,,82,,
MXM00076658,"COLIMA, MX",5/26/02,,,84,,
MXM00076658,"COLIMA, MX",5/27/02,,,83,,
MXM00076658,"COLIMA, MX",5/28/02,0,,85,98,69
MXM00076658,"COLIMA, MX",5/29/02,0,,84,95,68
MXM00076658,"COLIMA, MX",5/30/02,0,,82,104,68
MXM00076658,"COLIMA, MX",5/31/02,0,,82,98,72
MXM00076658,"COLIMA, MX",6/1/02,0,,81,95,66
MXM00076658,"COLIMA, MX",6/2/02,,,83,,
MXM00076658,"COLIMA, MX",6/3/02,,,83,,
MXM00076658,"COLIMA, MX",6/4/02,0,,83,97,68
MXM00076658,"COLIMA, MX",6/5/02,0,,81,96,71
MXM00076658,"COLIMA, MX",6/6/02,,,79,94,69
MXM00076658,"COLIMA, MX",6/7/02,0,,81,94,70
MXM00076658,"COLIMA, MX",6/8/02,0,,77,,
MXM00076658,"COLIMA, MX",6/9/02,0.13,,75,,
MXM00076658,"COLIMA, MX",6/10/02,0,,74,,
MXM00076658,"COLIMA, MX",6/11/02,,,78,,
MXM00076658,"COLIMA, MX",6/12/02,0,,81,92,69
MXM00076658,"COLIMA, MX",6/13/02,0,,79,92,70
MXM00076658,"COLIMA, MX",6/14/02,,,78,94,72
MXM00076658,"COLIMA, MX",6/15/02,0.05,,78,94,72
MXM00076658,"COLIMA, MX",6/16/02,0,,82,94,73
MXM00076658,"COLIMA, MX",6/17/02,,,82,,
MXM00076658,"COLIMA, MX",6/18/02,0,,80,99,73
MXM00076658,"COLIMA, MX",6/19/02,,,81,,
MXM00076658,"COLIMA, MX",6/20/02,,,83,,
MXM00076658,"COLIMA, MX",6/21/02,,,84,95,72
MXM00076658,"COLIMA, MX",6/22/02,,,81,,
MXM00076658,"COLIMA, MX",6/23/02,0.24,,81,,
MXM00076658,"COLIMA, MX",6/24/02,0,,83,,
MXM00076658,"COLIMA, MX",6/25/02,,,84,,
MXM00076658,"COLIMA, MX",6/26/02,,,80,,
MXM00076658,"COLIMA, MX",6/27/02,,,81,,
MXM00076658,"COLIMA, MX",6/28/02,,,80,,
MXM00076658,"COLIMA, MX",6/29/02,0,,80,,
MXM00076658,"COLIMA, MX",6/30/02,0,,80,,
MXM00076658,"COLIMA, MX",7/1/02,,,80,,
MXM00076658,"COLIMA, MX",7/2/02,,,85,,
MXM00076658,"COLIMA, MX",7/3/02,,,81,,
