,Unnamed: 0,year,month,day,level_3,Title,Date,Price,Price_Change,Direction,Rate_of_Change
818,818,2011,9,16,Title,ICE US Review: Sugar down on bank report Colombian coffee output falls for fifth consecutive month Vietnam to stockpile a fifth of the world's coffee ,9/16/11,2.5825,-0.03500000000000014,0,-0.01337153772683864
819,819,2011,9,19,Title,ICE US Review: Coffee up amidst technical volatility Doubts surface over Colombian coffee harvest ,9/19/11,2.5754,-0.007099999999999884,0,-0.002749273959341678
820,820,2011,9,20,Title,ICE US Review: Cocoa up with oversold ideas Kenyan coffee exports earn more but volume is restricted Cuba hopeful that its coffee crop will beat worst ever year Nicaragua sees its August coffee shipments fall by a third ,9/20/11,2.5761,0.0006999999999997009,0,0.00027180243845604596
821,821,2011,9,21,Title,ICE US Review: Cocoa down amid global economic uncertainty ,9/21/11,2.5543,-0.02179999999999982,0,-0.008462404409766632
822,822,2011,9,22,Title,ANUGA NEWS Cuba rebounds after worst ever crop Harvest and economic woes weigh on corn ICE US Review: Sugar reaches lowest level since mid June Cargill points finger at governments to do more for cocoa ,9/22/11,2.4828,-0.0714999999999999,0,-0.02799201346748616
823,823,2011,9,23,Title,ICE US Review: Volatile economy pushes cocoa futures down Coffee prices in New York fall to lowest in six weeks Vietnamese coffee shipments hit record in 2010/11 ,9/23/11,2.3766,-0.1062000000000003,0,-0.0427742870952152
824,824,2011,9,26,Title,ICE US Review: Cocoa bounces back after sell-off Ivorian cocoa and coffee export licences up 41% Vietnamese coffee prices fall to seven-month low ,9/26/11,2.2906,-0.08599999999999985,0,-0.03618614827905405
825,825,2011,9,27,Title,ICE US Review: Coffee up with spec buying Tanzanian coffee falls in line with international prices ,9/27/11,2.3307,0.04010000000000025,0,0.017506330219156662
826,826,2011,9,28,Title,ICE US Review: Coffee down with improved Brazilian weather Lower production seen in top Colombian coffee region ,9/28/11,2.3728,0.04209999999999958,0,0.018063242802591317
827,827,2011,9,29,Title,Prices slip at Tanzanian bean auction Trade welcomes COT reports in London Soyabean losses force sharp canola decline Trading in Brief Rains too light for Brazil’s flowering ICE US Review: Cocoa rises on higher demand Decent reception for London exchange's COT report Nestle announces plans that build on its Mexican coffee push ,9/29/11,2.2981,-0.07469999999999999,0,-0.03148179366149696
828,828,2011,10,3,Title,ICE US Review: Cocoa hits two year low Indonesia sees large fall in robusta coffee exports from Sumatra Vietnam set for major advance in arabica coffee production India achieves record year in coffee exports Burundi tea export revenues boosted by dip in Kenyan supplies ,10/3/11,2.2614,-0.03669999999999973,0,-0.015969714111657343
829,829,2011,10,4,Title,ICE US Review: Coffee rebounds back Monthly Review: September price plunge as coffee and grain bubbles burst Costa Rica exports more coffee in 2010/11 season Rain seen setting next Brazil coffee crop in motion Vietnam coffee prices slump as early harvest starts ,10/4/11,2.2666,0.005199999999999871,0,0.002299460511187703
830,830,2011,10,5,Title,ICE US Review: Cocoa moves upward ,10/5/11,2.2616,-0.004999999999999893,0,-0.0022059472337421218
831,831,2011,10,6,Title,Indonesia makes early move to buy Vietnam’s coffee First NYSE Liffe shows cut in investors’ long position Burundi manages to cash in from Kenyan tea decline Indian exports climb by a third to record No way Colombia will be able to meet production target Possibility of another surplus dents cocoa Costa Rica coffee exports rise ICE US Review: Coffee rises sharply Indonesian coffee roasters buy Vietnam beans ,10/6/11,2.2568,-0.0047999999999999154,0,-0.0021223912274495557
832,832,2011,10,7,Title,Armajaro expects recovery in Brazil centre-south sugar output ,10/7/11,2.3255,0.06869999999999976,0,0.030441332860687592
833,833,2011,10,10,Title,ICE US Review: Sugar climbs with weather worries Speculators reduce net longs in sugar to near two year-low ,10/10/11,2.2729,-0.05259999999999998,0,-0.022618791657708012
834,834,2011,10,11,Title,"ICE US Review: Coffee drops with stronger US$, technicals ",10/11/11,2.2719,-0.0009999999999998899,0,-0.00043996656254119843
835,835,2011,10,12,Title,ICE US Review: Coffee jumps higher Flowering to follow rains in Brazil's coffee belt Vietnam set for decline in coffee exports this month ,10/12/11,2.2462,-0.025700000000000056,0,-0.011312117610810359
836,836,2011,10,13,Title,Corn climbs as USDA confirms smaller crop Vietnam unlikely to match export pace of last year Brazilian coffee bloom now imminent Uganda more hopeful on coffee Rain easing dryness in Brazil ICE US Review: Coffee continues bounce off recent lows ,10/13/11,2.285,0.03880000000000017,0,0.01727361766539051
837,837,2011,10,14,Title,ICE US Review: Sugar climbs over Thailand concerns Indonesian exchange to launch sharia-compliant ag futures Guatemala and El Salvador see boost in coffee exports ,10/14/11,2.3741,0.08909999999999973,0,0.038993435448577564
838,838,2011,10,17,Title,ICE US Review: Cocoa slides downward Favourable weather boosts Ivorian cocoa main crop Speculators cut net long positions in robusta coffee Arabica coffee futures tumble more than 4% Promising signs for Brazil's southeastern coffee Colombian coffee regions seen under threat in 2012 ,10/17/11,2.4146,0.0405000000000002,0,0.01705909607851405
839,839,2011,10,18,Title,ICE US Review: Coffee falls German coffee roasters fined for price fixing Innocent must pay HMRC costs in VAT dispute Sara Lee plans further divestments ,10/18/11,2.3443,-0.07030000000000003,0,-0.02911455313509485
840,840,2011,10,19,Title,ICE US Review: Cocoa rises on weak US dollar Salvadorian coffee expected to shake off rains Nestle celebrates opening of Russian coffee factory ,10/19/11,2.339,-0.005300000000000082,0,-0.002260802798276706
841,841,2011,10,20,Title,Companies in Brief Vietnam moves to tackle coffee defaults Indonesia ready to launch sharia compliant futures Innocent must pay costs in VAT dispute Sara Lee slimming down with further European divestments Nestle expresses doubts over improving margins Promising signs for Brazil’s coffee crop El Salvador’s coffee harvest US harvest stalls soya’s upward momentum ICE US Review: Coffee falls with strong US$ Uganda sees increase in coffee shipments Indonesian robusta premiums climb to record high ,10/20/11,2.3761,0.03710000000000013,0,0.015861479264643066
842,842,2011,10,21,Title,ICE US Review: Cocoa Firms Costa Rica coffee harvest suffers rain damage ,10/21/11,2.3358,-0.040300000000000225,0,-0.016960565632759658
843,843,2011,10,24,Title,ICE US Review: Cocoa climbs as Euro-zone fears ease Coffee differentials in Central America firm Gropper invests in logistics centre Vietnam September coffee exports lower than expected Growing coffee demand may not prevent 2012/13 price falls ,10/24/11,2.4612,0.12539999999999996,0,0.05368610326226559
844,844,2011,10,25,Title,Jay Shree Tea suffers from higher costs and lack of one-offs Kraft maps out $100m plan to boost Russian coffee presence ICE US Review: Cocoa continues climb Sara Lee gets out of low margin coffee via JM Smucker deal Vietnamese coffee shipments down by almost half ,10/25/11,2.5151,0.05390000000000006,0,0.02189988623435725
845,845,2011,10,26,Title,ICE US Review: Cocoa up on speculative demand Heavy rains disrupting shipments from port of Mombasa Analysts envisage marked upturn in retail tea values MexDer eyes local maize contract next year but has work to do ,10/26/11,2.3943,-0.12080000000000002,0,-0.048029899407578236
846,846,2011,10,27,Title,Kraft latest firm to expand Russian coffee capacity Companies in Brief Vietnamese coffee shipments decline Analysts envisage marked upturn in retail tea values Brazil gains from wet weather spell Heavy rainfall causes mayhem and delays at Mombasa Large Brazil coffee crop expected Colombian coffee to drop to two-year low Cocoa up as bottom hit but weak long-term ICE US Review: Cocoa hits six-week high Coffee prices seen decling by almost a quarter Illycaffe sees Brazilian coffee crop at 55m bags Vietnamese coffee farmers hold on to their beans ,10/27/11,2.3893,-0.004999999999999893,0,-0.002088293029277824
847,847,2011,10,28,Title,ICE US Review: Cocoa eases Large arabica volumes pending grading on ICE ,10/28/11,2.3842,-0.0051000000000001044,0,-0.0021345163855522975
848,848,2011,11,1,Title,ICE US Review: Cocoa declines as arrivals pick up Indonesian arabica prices reach all-time high Vietnamese coffee prices fall to nine-month low Indian coffee exports down by a fifth in October Indonesian robusta shipments down by 72% ,11/1/11,2.3025,-0.08169999999999966,0,-0.03426725945809901
849,849,2011,11,2,Title,ICE US Review: Coffee up over more risk taking Tata enjoys vastly better quarter as it controls costs Cameroonian cocoa grinder purchases more beans Minas Gerais coffee trees shed some fruit Monthly Review: Grains/oilseeds help October ag prices gain a little Costa Rican coffee exports higher in October ,11/2/11,2.2725,-0.03000000000000025,0,-0.013029315960912159
850,850,2011,11,3,Title,Costa Rica lifts coffee exports Eurozone jitters send sugar futures down Tata profit surges as it controls costings Large harvest sends Vietnam coffee cost to nine-month low ICE US Review: Sugar up on Euro interest rate cut Ivorian cocoa farmers to be offered at least 60% of market price Costa Rican coffee shipments increase in October ,11/3/11,2.2941,0.02159999999999984,0,0.009504950495049435
851,851,2011,11,4,Title,ICE US Review: Coffee up on supply shortage concerns Minister admits Colombia may not reach coffee target ICE arabica pending grading up to seven-year high Ugandan coffee shipments 14.5% higher in October Mexican food exports to US still strong ,11/4/11,2.3175,0.023400000000000087,0,0.010200078462142055
852,852,2011,11,7,Title,"ICE US Review: Coffee up, extending gains Indian coffee exports expected to hit record levels Mexico sees coffee output at 4.3m bags in 2011/12 Kenyan coffee production seen rising as farmers invest ",11/7/11,2.3531,0.035600000000000076,0,0.015361380798274036
853,853,2011,11,8,Title,ICE US Review: Coffee turns lower Tanzania coffee prices lower at latest auction Vietnamese coffee prices fall as buyers wait Sara Lee completes Bimbo sale ,11/8/11,2.3771,0.02400000000000002,0,0.010199311546470623
854,854,2011,11,9,Title,Fresh fruit leads booming Mexican exports to US Mixed bag for US food giants as economic storm clouds persist ICE US Review: Coffee ends up with bargain-hunting Brazil unroasted coffee exports down 11% Noble loses money and chief executive as volatility stings ,11/9/11,2.3676,-0.009500000000000064,0,-0.003996466282445023
855,855,2011,11,10,Title,Brazilian flowering gets dry period Push to expand growing area will lift Kenyan coffee Indian farmers head for record coffee production Volatility sees Noble lose money and CEO USDA report helps corn find some strength ICE US Review: Cocoa hits two-year lows ICO lowers global coffee production estimate Nestlé makes Angolan investment ,11/10/11,2.3539,-0.013700000000000045,0,-0.00578645041392129
856,856,2011,11,11,Title,ICE US Review: Cocoa drops on poor demand Indonesian coffee premiums down to one-month low Starbucks buys fruit juice manufacturer ,11/11/11,2.378,0.024100000000000232,0,0.010238327881388433
857,857,2011,11,14,Title,ICE US Review: Cocoa hits new low Olam's diversity helps offset dent from cotton problems ,11/14/11,2.4125,0.034499999999999975,0,0.01450798990748527
858,858,2011,11,15,Title,ICE US Review: Cocoa drops sharply Liffe urges action to resolve robusta delivery delays Rains seen returning to Brazilian coffee belt Vietnam harvests 10% of 2011/12 coffee crop ,11/15/11,2.371,-0.04150000000000009,0,-0.017202072538860143
859,859,2011,11,16,Title,ICE US Review: Cocoa recovers after recent lows Roasters to switch to Cent Am and Colombia coffee Indonesia set goal to become top two coffee producer Mexico enjoys large leap in coffee exports Ugandan coffee shipments down by almost 14% ,11/16/11,2.4332,0.06219999999999981,0,0.026233656684942982
860,860,2011,11,17,Title,Brazil Ag Ministry issues agchem residue study results NYSE Liffe coffee letter leaves trade baffled Soya gains help propel canola values upwards Vietnam harvest picked early due to crop thieves Ambitious goal for Indonesian coffee Uganda coffee exports seen declining Surge in Mexican coffee sales Coffee chain to expand further into juices Peru potential ICE US Review: Sugar continues downward slide ,11/17/11,2.4051,-0.028099999999999792,0,-0.011548578004274121
861,861,2011,11,18,Title,ICE US Review: Coffee up with Colombian Weather Concerns Brazil November coffee shipments seen at 3m bags Kenya expects 7% rise in coffee export earnings Barry Callebaut pushes funds into two strategic projects ,11/18/11,2.3724,-0.03270000000000017,0,-0.013596108269926478
862,862,2011,11,21,Title,ICE US Review: Coffee down on economic turmoil Federation concedes Colombia will miss coffee goal ,11/21/11,2.3872,0.014800000000000146,0,0.006238408362839381
863,863,2011,11,22,Title,ICE US Review: Sugar down on fresh Indian exports ,11/22/11,2.3906,0.0034000000000000696,0,0.0014242627345844795
864,864,2011,11,23,Title,ICE US Review: Cocoa drops on bearish global economy South Korea imports 10% more unroasted coffee Africa pushes ahead with ag bourses despite division over approach ,11/23/11,2.3949,0.0042999999999997485,0,0.0017987116205135734
865,865,2011,11,24,Title,Kenyan export fall again but higher hopes in new year Weather fears put bullishness back into global coffee market Companies in Brief Brazil set for improving conditions Aggressive liquidation is too much for soya Vietnam’s coffee exports plunge by a quarter Ivorian cocoa arrivals still lag last season Burundi coffee revenues down by 73% Vietnamese coffee shipments down by over a quarter ,11/24/11,2.3949,-0.0,0,0.0
866,866,2011,11,25,Title,ICE US Review: Coffee falls on global economic turmoil Nestle expands coffee plant in central England Analysis: stevia - what's in it for dairy processors? ,11/25/11,2.3877,-0.007199999999999651,0,-0.003006388575723267
867,867,2011,11,28,Title,ICE US Review: Cocoa down on advancing harvest ,11/28/11,2.3715,-0.016199999999999992,0,-0.00678477195627591
868,868,2011,11,29,Title,Australian diuron suspension implemented ICE US Review: Cocoa hits 3-year lows ,11/29/11,2.3286,-0.04290000000000038,0,-0.018089816571790165
869,869,2011,11,30,Title,Brazil agrochemical sales continue rising ,11/30/11,2.3304,0.0018000000000002458,0,0.0007729966503479542
870,870,2011,12,1,Title,"China takes a record black tea volume as tastes change African planting push will hit in next five years Companies in Brief Crop progress brings weaker tone to cocoa market Chinese reliance on imports will only grow, says top bank Co-op raises doubt over coming crop ICE US Review: Cocoa drops on strong supplies Coffee leaps higher on Brazilian crop jitters Goldman Sachs cuts cocoa price forecast ",12/1/11,2.399,0.0686,0,0.029437006522485407
871,871,2011,12,2,Title,ICE US Review: Cocoa eases as US dlr climbs Ivorian cocoa arrivals take over last year's levels Cameroon's cocoa exports slighly down year-on-year Colombian coffee output seen stagnating in coming years Honduras ships 200% more coffee in November Indonesian robusta exports seen lower this month ,12/2/11,2.401,0.0019999999999997797,0,0.0008336807002916964
872,872,2011,12,5,Title,ICE US Review: Coffee up declining US dollar Guatemala sees leap in coffee shipments Tanzania coffee prices lower at latest auction ,12/5/11,2.3623,-0.03869999999999996,0,-0.016118284048313187
873,873,2011,12,6,Title,ICE US Review: Coffee down on economic uncertainty Nestlé Indian dairy products face legal challenge Brazil to export a third more fine coffees Vietnam could double coffee exports this month Ugandan coffee shipments seen lower in November ,12/6/11,2.4130000000000003,0.05070000000000041,0,0.021462134360580965
874,874,2011,12,7,Title,Colombia prepares for own GM potatoes ICE US Review: Coffee down on euro-zone uncertainty High volumes lift Burundi's monthly tea export earnings Rising Indian coffee consumption to hit shipments Vietnamese coffee production pegged 9% higher ,12/7/11,2.3966,-0.016400000000000414,0,-0.006796518856195778
875,875,2011,12,8,Title,ICO revises up Indonesian coffee crop forecast World coffee production seen 4% lower in coming year ,12/8/11,2.3379,-0.058699999999999974,0,-0.024493031795042967
876,876,2011,12,28,Title,ICE US Review: Coffee advances on Colombian production woes Vietnam records 8.5% drop in coffee exports Coffee may rise on tighter bank lending in Vietnam ,12/28/11,2.2421,-0.09579999999999966,0,-0.04097694512169026
877,877,2011,12,29,Title,ICE US Review: Cocoa falls on advancing harvest ,12/29/11,2.2421,-0.0,0,0.0
878,878,2011,12,30,Title,ICE US Review: Coffee advances on dry Brazil weather Daklak coffee output seen slowing in January ,12/30/11,2.2421,-0.0,0,0.0
879,879,2012,1,3,Title,ICE US Review: Coffee moves up on other commodities Rains mean mixed fortunes for Brazilian coffee Peruvian ag export revenues up by almost a quarter Costa Rican coffee exports up slightly in December Burundi coffee exports fall by nearly a third in November Vietnam ag ministry sees coffee exports slowing in 2012 Brazil broker sees coffee prices well supported in 2012 Indonesian robusta shipments down in December ,1/3/12,2.2766,0.034499999999999975,0,0.01538736006422549
880,880,2012,1,4,Title,ICE US Review: Coffee down with outside markets Indian edible oil imports seen 6.3% higher Vietnam coffee exports seen falling by around a fifth Honduras' coffee shipments rise by more than a third Sara Lee signs new deal High volumes help spur sharp rise in Burundi tea values ,1/4/12,2.3256,0.04899999999999993,0,0.02152332425546865
881,881,2012,1,5,Title,"South American dryness gives corn a boost High volumes help spur sharp rise in Burundi tea values Wetness a concern in Minas Gerais Decline in coffee exports ICE US Review: Coffee drops sharply, sell-stops hit La Nina could last longer than expected Cameroonian cocoa exports slightly down year-on-year ",1/5/12,2.3159,-0.009700000000000042,0,-0.00417096663226696
882,882,2012,1,6,Title,ICE US Review: Coffee rebounds Colombian dry weather bodes well for coffee crop ,1/6/12,2.2535,-0.06240000000000023,0,-0.026944168573772714
883,883,2012,1,9,Title,ICE US Review: Cocoa advances on weather concerns Vietnam coffee premiums may not drop before Tet Vietnam crop fears send robusta prices to 14-month low Indonesia sees slump in coffee output last year ,1/9/12,2.252,-0.0015000000000000568,0,-0.0006656312402929031
884,884,2012,1,10,Title,ICE US Review: Coffee up on soft US dollar Burundi coffee revenues down by more than half ,1/10/12,2.2656,0.013600000000000279,0,0.006039076376554298
885,885,2012,1,11,Title,ICE US Review: Cocoa up on Nigeria labour problems Brazilian coffee crop expected to reach record in 2012 Brazil coffee shipments seen lower in December ,1/11/12,2.2979,0.03229999999999977,0,0.014256709039547922
886,886,2012,1,12,Title,South American rainfall brings soya relief Australia nears record coffee imports Sara Lee invests in tea Editorial New recruit at Sara Lee Agency expects to see new high for Brazil’s coffee crop ICE US Review: Sugar down on profit taking San Pedro cocoa arrivals up year-on-year Emmi tempts dieters with low-fat iced coffee ,1/12/12,2.379,0.08110000000000017,0,0.03529309369424265
887,887,2012,1,13,Title,Peruvian coffee exports reach record values Sumatra coffee drenched by rains The Wall Street Journal –– Nestlé to Help Fund Dairy-Farming Institute in China ,1/13/12,2.3772,-0.0017999999999998018,0,-0.0007566204287514929
888,888,2012,3,13,Title,ICE US Review: Sugar gains on speculative buying Cuba reports large increase in coffee production Colombia coffee output and exports fall in February Discounts on coffee narrow in Vietnam after world prices slide ,3/13/12,1.9159,-0.46130000000000027,0,-0.19405182567726748
889,889,2012,3,14,Title,ICE US Review: Cocoa falls on profit-taking ,3/14/12,1.9321,0.016199999999999992,0,0.008455556135497673
890,890,2012,3,15,Title,Soyabean has more steam than rising maize Discounts narrow in Vietnam after world prices slide Indian tea producers keen to lift sales to UK market Kenya postpones weekly coffee sale Colombia coffee output declines Rains assist cherry growth in Brazil Uganda expects coffee sales dip Volatier joins Sara Lee Ivory Coast cocoa mid-crop set to slide below average ICE US Review: Sugar gains on investor buying Indian tea producers keen to lift sales to UK market Burundi expects substantial increase in coffee output Uganda anticipates decline in coffee exports ,3/15/12,1.9135,-0.01859999999999995,0,-0.009626830909373196
891,891,2012,3,16,Title,ICE US Review: Cocoa advances on upward correction Rwanda eyes possible 50% boost in coffee production ,3/16/12,1.9257,0.012199999999999989,0,0.006375751241181076
892,892,2012,3,19,Title,ICE US Review: Cocoa climbs as US dollar weakens Kenya scraps two-week suspension of coffee auctions Nicaraguan coffee exports decline by a quarter Colombian coffee group urges end to interest rate increases ,3/19/12,1.8988,-0.026899999999999924,0,-0.013968946357168782
893,893,2012,3,20,Title,"ICE US Review: Cocoa climbs, shrug off rumour Tanzanian coffee production pegged lower Coffee bar chain now offering fresh juices ",3/20/12,1.9088,0.010000000000000009,0,0.005266484095218037
894,894,2012,3,21,Title,ICE US Review: Cocoa rally fizzles ICE introduces circuit breakers for its soft commodities ,3/21/12,1.9084,-0.00039999999999995595,0,-0.00020955574182730298
895,895,2012,3,22,Title,"Ivorian cocoa farmers lured away by rubber Overhaul of Kenyan coffee sector signals bright future Tanzania sees lower coffee crop Fresh Starbucks juices Strong sales help canola hit six-month peak ICE US Review: Cocoa values retreat Arabica prices won't fall much further, says Olam ",3/22/12,1.9007,-0.00770000000000004,0,-0.00403479354433035
896,896,2012,3,23,Title,ICE US Review: Cocoa buoyed by weak US dollar Brazil fine coffee premiums lower in last week ,3/23/12,1.7624,-0.1383000000000001,0,-0.07276266638606833
897,897,2012,3,26,Title,ICE US Review: Cocoa advances on Ivory Coast supply concerns Ethiopian coffee exports down despite good crop Big coffee roasters can't take advantage of low prices Vietnam coffee shipments up by almost a fifth ,3/26/12,1.7768,0.014399999999999968,0,0.008170676350431212
898,898,2012,3,27,Title,ICE US Review: Coffee gains on chart-based buying Vietnamese coffee sales slower in the past week Brazil producing Rainforest Alliance certified juice ,3/27/12,1.7811,0.0042999999999999705,0,0.0024200810445744996
899,899,2012,3,28,Title,ICE US Review: Cocoa falls on strengthening US dollar Colombian woes won't stop arabica prices continuing fall Burundi lifts tea export earnings JO Sims branches out with nut products ,3/28/12,1.8999,0.11880000000000002,0,0.06670035371399698
900,900,2012,3,29,Title,Expecting big things Private label packer branches out with nut products New Rainforest Alliance-certified orange juice Rain finally hits West Africa to ease cocoa Arabica to continue fall despite poor crop Brazil southern areas gain from rains ICE US Review: Sugar gains on Brazilian harvest worries ,3/29/12,1.8811,-0.018799999999999928,0,-0.009895257645139181
901,901,2012,3,30,Title,ICE US Review: Coffee advances on short-covering Indian coffee output may fall for first time in five years New growing areas to lift Colombian coffee out of slump Brazilian government to help farmers stock coffee ,3/30/12,1.8176,-0.06349999999999989,0,-0.03375684439955339
902,902,2012,4,2,Title,"Brazilian agchem market nears $8.5 bn ICE US Review: Coffee up with short-covering Sulawesi cocoa shipments lower in March World arabica shipments down, robusta higher Turkish chocolate industry still buoyant ",4/2/12,1.8695,0.051899999999999835,0,0.02855413732394357
903,903,2012,4,3,Title,ICE US Review: Coffee down with spec selling Honduran coffee shipments up by 50% last month Sumatra robusta exports down significantly year-on-year Vietnamese robusta shipments seen declining by 7% ,4/3/12,1.901,0.031500000000000083,0,0.016849424979941206
904,904,2012,4,4,Title,ICE US Review: Coffee ends down after volatile day Mitsubishi makes strategic purchase of Brazilian coffee operator ,4/4/12,1.8635,-0.03750000000000009,0,-0.01972645975802214
905,905,2012,4,5,Title,Vietnamese coffee exports to plunge Indian coffee crop expected to slide Honduran monthly coffee surge New contract highs in tight canola market Mitsubishi makes strategic Brazilian buy ICE US Review: Coffee down with commercial hedges Brazil premium for fine coffee has ended Kraft gives sneak peak of post-split future ,4/5/12,1.8746,0.01110000000000011,0,0.005956533404883343
906,906,2012,4,9,Title,ICE US Review: Cocoa gains on chart based buying ,4/9/12,1.8746,-0.0,0,0.0
907,907,2012,4,10,Title,ICE US Review: Sugar falls on investor selling Cameroonian cocoa shipments triple in February Vietnam coffee loading forecast down Guatemalan coffee shipments slightly lower in March New database of food adulteration reports ,4/10/12,1.7947,-0.07990000000000008,0,-0.04262242611757179
908,908,2012,4,11,Title,"ICE US Review: Cocoa gains on short-covering Rising Dominican Republic organic exports San Pedro cocoa arrivals seen at 485,452 tonnes ",4/11/12,1.8074,0.012699999999999934,0,0.007076391597481436
909,909,2012,4,12,Title,Outside factors undermine sugar futures Brazil coping OK with drier weather Guatemalan coffee exports stable Ivorian cocoa arrivals documented Publicly accessible database on all aspects of food adulteration Vietnamese coffee export loading down by up to 30% Kraft gives a sneak peak of post-split future ICE US Review: Coffee gains on chart-based buying Brazilian coffee makers to be granted $1bn loan ICO pegs global coffee production lower ,4/12/12,1.8228,0.01540000000000008,0,0.008520526723470223
910,910,2012,4,13,Title,"ICE believes it can put a dent in CME's grains dominance ICE plans to launch new grain, oilseed contracts if given CFTC approval ",4/13/12,1.8414,0.01859999999999995,0,0.010204081632653034
911,911,2012,5,1,Title,ICE US Review: Coffee advances on speculative buying New pepper areas needed to keep up with rising demand Brazil coffee regions suffer month of dry weather Sumatra robusta shipments down by 57% Brazilian coffee will come into ICE contention from June ,5/1/12,1.7898,-0.05159999999999987,0,-0.028022157054415048
912,912,2012,5,2,Title,Agchems boost Brazilian economy ICE US Review: Cocoa advances on technical buying Burundi tea revenues advance strongly on high sales volume Japanese coffee growth to continue in coming years ,5/2/12,1.8385,0.048699999999999966,0,0.027209744105486627
913,913,2012,5,3,Title,New pepper areas needed to keep up with rising demand Ample new supply weighs on sugar prices Burundi revenues advance strongly as volumes grow Brazilian coffee to be added to ICE from next month Weak robusta exports from Sumatra ICE US Review: Sugar moves upward on market correction Indian coffee shipments down since start of season Vietnam ag ministry ups coffee export forecast ,5/3/12,1.8291,-0.009400000000000075,0,-0.005112863747620384
914,914,2012,5,4,Title,ICE US Review: Cocoa eases on spec liquidation Honduran coffee shipments up by more than a third Colombian coffee prospects continue to dwindle ,5/4/12,1.7676,-0.06149999999999989,0,-0.0336230933245858
915,915,2012,5,7,Title,ICE US Review: Coffee up after 19-month low ,5/7/12,1.7676,-0.0,0,0.0
916,916,2012,5,8,Title,"Banco Original to expand in agricultural sector ICE US Review: Coffee, cocoa and sugar down ",5/8/12,1.7581,-0.009500000000000064,0,-0.005374519121973333
917,917,2012,5,9,Title,ICE US Review: Cocoa edges higher Ugandan coffee shipments decline by a fifth Devastating disease threatens Guatemalan coffee Brazilian green coffee shipments down by a third Colombian monthly coffee output up for first time in a year ,5/9/12,1.7587,0.0005999999999999339,0,0.00034127751549964955
918,918,2012,5,10,Title,"Sharp fall in soyabeans as prospects eyed Ethiopia using exporters to artificially lift coffee prices Honduran coffee exports move higher Brazil benefits from dry weather Brazilian coffee slump ICE US Review: Coffee, cocoa, sugar up Brazilian agriculture ministry pegs coffee crop at record ",5/10/12,1.7491,-0.009599999999999831,0,-0.005458577358275904
919,919,2012,5,11,Title,"ICE US Review: Coffee, Cocoa, Sugar Down Almost a quarter of Brazilian robusta crop harvested Vietnamese coffee prices rise to five-month high ",5/11/12,1.7912,0.042099999999999804,0,0.024069521468183523
920,920,2012,5,14,Title,ICE US Review: Cocoa suffers setback Indonesian coffee shipments higher last month Mexican coffee exports up by almost a fifth last month Noble has nearly got past toughest times with sugar division ,5/14/12,1.7787,-0.012499999999999956,0,-0.006978561857972285
921,921,2012,5,15,Title,"ICE US Review: Cocoa edges higher Issues in Ivorian cocoa sector remain, farmers Vietnamese coffee prices rise to seven-month high ",5/15/12,1.7759,-0.0027999999999999137,0,-0.0015741833923651621
922,922,2012,5,16,Title,ICE US Review: Cocoa climbs on pest worries ICO ups Vietnam coffee forecast but still below trade estimates Nicaraguan coffee shipments higher in April Peru coffee output record won't be matched this year ,5/16/12,1.7911,0.01519999999999988,0,0.008559040486513812
923,923,2012,5,17,Title,Noble has nearly got past tough times at sugar unit Neumann forecasts huge Brazil crop Italian organic food sales defy expectations in economic crisis Olam eager to grow despite cotton dent EU fragility reverses cocoa for time being Robusta exports nosedive ICE US Review: Cocoa drops on good weather Giant sugar buy-in given EU green light Cameroonian robusta exports down almost two thirds ,5/17/12,1.7761,-0.014999999999999902,0,-0.0083747417787951
924,924,2012,5,18,Title,ICE US Review: Cocoa edges higher San Pedro cocoa arrivals well ahead of last season ,5/18/12,1.7863,0.010199999999999987,0,0.005742919880637344
925,925,2012,5,21,Title,ICE US Review: Cocoa weakens as harvest continues ,5/21/12,1.7826,-0.0037000000000000366,0,-0.0020713206068409765
926,926,2012,5,22,Title,"ICE US Review: Coffee, Cocoa, Sugar Down Latin American coffee shipments rise by 4.5% Vietnamese coffee exports slow as prices dip slightly Brazilian coffee harvest likely to be delayed by rains Analysis: Food security needs more than sweeping G8 pledges ",5/22/12,1.7483,-0.0343,0,-0.01924155727588915
927,927,2012,5,23,Title,"ICE US Review: Coffee, cocoa, sugar down ",5/23/12,1.7398,-0.008499999999999952,0,-0.004861865812503548
928,928,2012,5,24,Title,Fast US planting pace trips up soya market Anacafe reports April export jump EDITORIAL Robusta squeeze points to elevated pricing San Pedro cocoa arrivals up Vietnam gets rain but more is needed ICE US Review: Coffee holds steady Indonesian coffee exports seen increasing by more than a quarter ,5/24/12,1.6714,-0.06840000000000002,0,-0.03931486377744569
929,929,2012,5,25,Title,ICE US Review: Coffee closes mixed San Pedro cocoa arrivals running ahead of last year Vietnamese robusta prices rise to seven-month high ,5/25/12,1.6751,0.0037000000000000366,0,0.0022137130549240375
930,930,2012,5,28,Title,Chinese cocoa powder imports rise by more than a quarter Premiums for Indonesian robusta down to three-month low ,5/28/12,1.6751,-0.0,0,0.0
931,931,2012,5,29,Title,ICE US Review: Cocoa little changed Indian market holds opportunities for packaged drinks makers ,5/29/12,1.6661,-0.009000000000000119,0,-0.005372813563369422
