Date,Title,Price,Price_Change,Direction,Rate_of_Change,CV_Vectors,TFIDF_Vectors,Hash_Vectors
2011-01-06,Rainfall has arrived in parched Brazil Markets Review Brewing coffee prices keep strengthening Peak coffee supply in Vietnam raises shipment volumes Stock clearance causes a surge in coffee shipments Smugglers change direction as Ghana's prospects climb ICE US Review: Coffee edges up on smaller Brazil crop Arabica approaches 13-and-a-half-year high Costa Rica cuts coffee production estimate for 2010/11 Brazil set for biggest off-year coffee crop in a decade ,2.1433,-0.0011999999999998678,0,-0.0005595709955700012,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-01-07,"ICE US Review: Sugar ends higher Bold analyst forecasts coffee to reach $4 a pound San Pedro cocoa arrivals 30,000 tonnes above last year ",2.155,0.011699999999999822,0,0.005458871833154399,[1 0 0 ... 0 0 0],[0.25285664 0.         0.         ... 0.         0.         0.        ],[0. 0. 0. ... 0. 0. 0.]
2011-01-10,ICE US Review: Election unrest underpins cocoa Jailed cocoa officials released Wheat leads rise in NYSE Liffe commodity volumes ,2.1364,-0.018599999999999728,0,-0.008631090487238854,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-01-11,ICE US Review: Election unrest pushes cocoa higher Uganda anticipates higher tea production this year Suitors gear up for Sara Lee bid Vietnamese coffee exporters sell up to half of crop ,2.1416,0.005199999999999871,0,0.0024340011233850733,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-01-12,ICE US Review: Cocoa underpinned by political unrest ICO increases world coffee production forecast Kenyan sees 112% increase in coffee sales ,2.1747,0.03310000000000013,0,0.015455734030631363,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-01-13,"Better crop care and improved sowings up Ugandan tea forecast Sluggish sales pressurise high market Controversial market oracle sees record arabica prices Crop disease fear drives coffee to greater heights People and Places More mileage in standout NYSE Liffe wheat contract Markets Review Kenyan coffee sales rocket at auction Suitors circle Sara Lee Dr Pepper plans to launch citrus soda in US market later this year USDA's prediction of tightness spurs soya ""If prices remain at these levels, it gives more oxygen to producers"" ICE US Review: Cocoa lower for first time in 5 days US to phase out pesticide due to residue risk ICO raises Vietnamese coffee production forecast ",2.2321,0.0573999999999999,0,0.02639444521083363,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-01-14,ICE US Review: Cocoa turns higher with Ivory Coast worries Ugandan coffee shipments may drop 8.8% in January Vietnamese arabica production seen higher ,2.1602,-0.07189999999999985,0,-0.032211818466914496,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-01-16,BASF restructures in Brazil ,2.1602,-0.0,0,0.0,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-01-17,Canadian company to use linseed for biodiesel Ugandan coffee shipments seen rising this month ,2.1602,-0.0,0,0.0,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-01-18,ICE US Review: Cocoa moves higher Uganda confident of reaching 2015 coffee export target Vietnamese coffee farmers in no rush to sell Kenya sells premium coffee for record price ,2.1799,0.019699999999999832,0,0.00911952596981753,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-01-19,ICE US Review: Cocoa moves Higher Vietnamese coffee harvest seen at 18.43m bags ,2.1909,0.01100000000000012,0,0.00504610303224924,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-01-20,Prices urge on Ugandan coffee exports Shrinking supplies keep canola prices lofty Markets Review Conditions better for Brazilian coffee Coffee tech used for fruits Bank credit limits impede Vietnam's coffee trading Waste-free biofuel plant preparing for go ahead ICE US Review: Cocoa goes higher with Ivory Coast worries Central American coffee shipments rose by 40% ,2.1665,-0.024399999999999974,0,-0.011136975672098214,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-01-21,ICE US Review: Cocoa hits 8-month high Burundi tea export revenues fall in December but ahead for year ,2.1602,-0.006299999999999972,0,-0.002907915993537952,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-01-24,ICE US Review: Cocoa climbs on export ban concerns Nicaraguan coffee shipments up 50% in value Colombian coffee region could see lower output this year Cocoa prices soar over export suspension Kirin enters into Chinese soft drinks venture Vietnam sees coffee prices rise to three-year highs ,2.235,0.07479999999999976,0,0.034626423479307354,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-01-25,ICE US Review: Cocoa continues higher on export ban talk Danone eyes Indian baby food market ,2.2275,-0.007499999999999841,0,-0.003355704697986506,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-01-26,ICE US Review: Cocoa hits yearly highs Javo Beverages files for Chapter 11 Kenyan benchmark coffee prices fall 13% at auction ,2.1718,-0.05569999999999986,0,-0.025005611672278275,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-01-27,Coffee shipments out of Vietnam slide People and Places Kirin signs Chinese soft drinks venture Vietnam coffee scales three-year peak on lower exports Top Tanzanian coffee hits season high Brazil hot on heels of US to be biggest coffee drinker ICE US Review: Cocoa consolidates after recent gains Vietnam sees fall in coffee exports this month Brazil could become world's leading coffee consumer in 2012 Starbucks gives assurances it will not raise coffee prices ,2.2386,0.06679999999999975,0,0.03075789667556853,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-02-24,Stunted harvests fail to meet rising coffee demands Contenders lurk after NYSE takeover bid Markets Review Indonesian coffee washed out Nestlé prepares for commodity inflation as 2010 profits triple Vietnam's robusta keeps pushing for more record highs Sell-off slump sees soya defy tight outlook ICE US Review: Cocoa sees slight decline ,2.5671,0.3285,0,0.146743500402037,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-02-25,ICE US Review: Cocoa hits 32 year high Nestle to buy 1.2m bags of Colombian coffee Vietnamese coffee shipments up by almost 17% ,2.5288,-0.0383,0,-0.014919559035487516,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-03-01,ICE US Review: Coffee down on profit-taking Vietnamese coffee official sees dry weather affecting output ,2.5938,0.06499999999999995,0,0.0257038911736792,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-03-02,ICE US Review: Sugar breaks above resistance Indonesian coffee exports almost triple in February ,2.5624,-0.031400000000000095,0,-0.012105790731744968,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-03-03,Vietnam sales ease coffee tightness Coffee supply fears allayed by improved crop outlooks Exporters dip into inventories to fulfil coffee sales Markets Review Approaching spring gives grain fresh boost Heavy rain aids West African coffee Mexico widens export quota agreement Döhler bets on natural flavours Noble's new facilities help it exploit worldwide deficits Heavy rains remove Brazil's dryness ICE US Review: Cocoa continues higher ,2.5636,0.001200000000000312,0,0.0004683109584765501,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-03-04,ICE US Review: Cocoa drops on profit taking Argentine soft drinks near USD5 billion mark Ugandan coffee exports down for third straight month ,2.5942,0.03059999999999974,0,0.011936339522546316,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-03-07,ICE US Review: Cocoa climbs as political tension rises Honduras raises GDP forecast as coffee prices escalate ,2.6017,0.007500000000000284,0,0.002891064682753945,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-03-08,ICE US Review: Cocoa eases Bad weather spoils Guatemala's sugar prospects Vietnam looks set for surge in coffee shipments Ivory Coast president seizes cocoa and coffee sales ,2.6755,0.07379999999999988,0,0.028366068339931532,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-03-09,ICE US Review: Cocoa drops as movement anticipated Adverse weather cuts into Uganda's coffee sales ,2.7259,0.050400000000000215,0,0.018837600448514374,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-03-10,"Guatemala loses some of its cane to poor weather Volatile futures slowing big coffee sales in Vietnam Personnel Markets Review Tensions and harvests see futures weaker Ugandan coffee sales weakening Stalemate tightens around Ivory Coast's cocoa industry Investment includes on-site bottle making ICE US Review: Cocoa declines on surplus ideas Russian raw sugar imports increase on lower tariff Cocoa prices fall, but beans remain stranded ",2.8079,0.08199999999999985,0,0.03008180784328106,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0.10783277 0.         0.         ... 0.         0.         0.        ]
2011-03-11,Tsunami hits commodity prices Starbucks brews up new deal ,2.69,-0.11790000000000013,0,-0.041988674810356535,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-04-12,ICE US Review: Cocoa moves Higher Tanzanian coffee prices fall on poor quality Brazil expected to produce good quality coffee ,2.6377,-0.052299999999999784,0,-0.019442379182156057,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-04-13,ICE US Review: Cocoa continues to move higher Colombian coffee shipments up by more than half ,2.6406,0.002899999999999903,0,0.001099442696288396,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-04-14,Coffee market divided over cause of extreme volatility Canola loses ground amid weaker demand Indonesian coffee exports soaring Markets Review Colombian coffee cales climbing Rainfall to be short lived in Brazil Passion fruit concentrate set to rebound from recent price low Collaboration is key as industry leaders outline growth strategies Brazil's big coffee crop good quality ICE US Review: Cocoa stays firm Innovative Hawaiian fruit beverage ,2.7093,0.06869999999999976,0,0.02601681436037255,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-04-15,ICE US Review: Cocoa sharply higher Indonesian robusta offered at premium to London ,2.7282,0.01890000000000036,0,0.006975971653194686,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-04-18,Brazil extends DuPont's Aproach Prima to major crops ICE US Review: Cocoa Sharply lower Vietnamese coffee output to rise 10% in 2011/12 Coffee at five-week high on lower Brazilian output Colombia 'dreams' of higher coffee production Brazilian coffee sales increase 44% in March Nestlé expands in China ,2.7818,0.05359999999999987,0,0.01964665347115309,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-04-19,ICE US Review: Cocoa closes mixed Burundi sees coffee earnings up almost four-fold Nestle able to offset rising and volatile commodity costs ,2.7681,-0.013700000000000044,0,-0.004924868789992108,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-04-20,ICE US Review: Cocoa edges Higher Kenyan coffee rises as market enters early break ,2.8322,0.06409999999999982,0,0.02315667786568398,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-04-21,Indonesian coffee gains a premium after rain damage New York coffee breaks key level as market struggles to find relief Burundi enjoys coffee windfall People and Places Markets Review Nestle protects its profits by handing costs to consumers Soya rally reined in by low Chinese buying Hawaiian fruit beverage Indian RTD tea market becoming crowded with Goodricke entry Swiss giant Nestlé signs new deal to drive growth in China ICE US Review: Cocoa edges lower Coffee hits 14-year high on tight arabica stocks ,2.8907,0.0585,0,0.020655320951910174,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-04-25,ICE US Review: Firm US dollar triggers selling in softs ,2.8827,-0.008000000000000007,0,-0.0027674957622721165,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-04-26,ICE US Review: Coffee rallies higher Vietnam's coffee shipments higher by almost a third ,2.8447,-0.03799999999999981,0,-0.013182086238595696,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-04-27,ICE US Review: Coffee consolidates near highs Low supplies cut Burundi's tea export revenues ,2.8844,0.03969999999999985,0,0.01395577741062321,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-04-28,"Do arabica specs deserve their roasting? ICE US Review: Coffee Climbs Higher, But Meets Resistance Indonesian coffee defies pressure from London futures ",2.8747,-0.009700000000000042,0,-0.0033629177645264326,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-05-18,ICE US Review: Cocoa climbs on outside indicators ,2.6029,-0.2717999999999998,0,-0.09454899641701738,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-05-19,Editorial Indonesian coffee premium rockets on weather damage Markets Review Vaswani joins Jammin Farewell to Ahold VP Wet weather delays spark U-turn for maize Arabica and live cattle top in April at Brazil's bourse Vietnam's coffee pricing tumbles from record high ICE US Review: Cocoa eases on sufficient supplies Indonesian robusta premiums rise to 18-month peak ,2.6993,0.09640000000000004,0,0.0370356141227093,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-05-20,ICE US Review: Cocoa weakens Brazilian coffee pickers head back to fields ,2.6467,-0.05259999999999998,0,-0.019486533545734076,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-05-23,"ICE US Review: Coffee moves up, ignores broad-based selling ",2.5375,-0.10919999999999996,0,-0.04125892620999734,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-05-24,"ICE US Review: Cocoa inches higher Ivorian cocoa stocks reached 470,000 tonnes Central American coffee exports increase by 12% Austrian co-op eyes future growth with 25m site expansion Brazilian growers likely to want more for their coffee ",2.5675,0.029999999999999805,0,0.01182266009852209,[1 0 0 ... 0 0 0],[0.18503748 0.         0.         ... 0.         0.         0.        ],[0. 0. 0. ... 0. 0. 0.]
2011-05-25,ICE US Review: Cocoa higher with correction Ivorian cocoa arrivals up despite massive smuggling Vietnamese coffee shipments rise by almost 11% Kenya's Sasini Group hampered by poor rains ,2.5622,-0.005300000000000082,0,-0.002064264849075008,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-05-26,Arabica set for a planting boost on climbing demand Brazilian coffee growers holding the best cards Chinese coffee sales act as catalyst for more investment Lower Sasini earnings saved by market Climate boosts Brazil harvest efforts Markets Review Weather lifts canola as market loses steam Central American coffee exports up People and Places Western beverage companies making mistakes in Far East ICE US Review: Cocoa moves higher Brazilian coffee stocks may be lowest ever Strong Chinese coffee demand stokes large investment Rising arabica demand to encourage coffee farmers Burundi boosts tea earnings on higher volumes Swiss company explores Indian cocoa CEO leaves Canadian chain ,2.6024,0.04020000000000002,0,0.01568964171415191,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-05-27,ICE US Review: Cocoa moves lower ,2.5915,-0.01089999999999991,0,-0.004188441438671961,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-06-01,ICE US Review: Coffee down with fund selling Indonesian robusta shipments up 12% in May Indian coffee exports leap 44% between October and May Cameroonian cocoa shipments up 18% year-on-year Coffee prices poised to remain at lofty levels Vietnamese coffee prices tipped to rise by over 6% ,2.5849,-0.006599999999999717,0,-0.002546787574763541,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-06-02,"Run up to USDA report sets buyers on edge Markets Review Indian coffee exports soaring Cameroon cocoa shipments growing CEO leaves Canadian chain ""If we were to have a cataclysmic frost, prices could rally to record highs."" Shrinking global coffee stocks to send prices up Ivory Coast export recovery dogged by quality fears More farm inputs failing to meet higher coffee demand Fears unfounded as Indonesia ships more coffee ICE US Review: Coffee recovers higher Cameroonian cocoa output hits new record this year Indonesian robusta shipments up 12% in May Cocoa pesticide bid launched ",2.5038,-0.08110000000000017,0,-0.03137452125807581,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-06-03,ICE US Review: Coffee up with spec buying Arabica prices seen staying above $1.50 for two years Vietnamese coffee prices may rise in second half of year Monsoon arrives in India's biggest cane growing region Brazil's coffee crop braces itself for major frost Nestlé uses renewable energy to make ice cream ,2.5606,0.05679999999999996,0,0.0226855180126208,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-06-06,ICE US Review: Cocoa edges lower Vietnamese coffee prices seen strong in second half of 2011 Central American coffee exports higher than last year ,2.6323,0.07169999999999987,0,0.02800124970709985,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-06-07,ICE US Review: Cocoa edges lower Honduran coffee shipments expected to increase by 5% Vietnamese coffee shipments slow this week ,2.5411,-0.09119999999999973,0,-0.03464650685712105,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-06-08,ICE US Review: Cocoa Moves Higher Brazilian coffee revenue reaches all-time high Commodity costs to hit Nestle ADM expands programme Indian tea producers call for higher subsidy ,2.5754,0.0343,0,0.013498091377749792,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-06-09,Vietnam coffee exports fall from last month's peak Crowded energy drinks market greets new super-strong offering Ramadan buying lifts nearby sugar values Markets Review Brazil celebrates highest earnings from coffee ever Good arabica outlook in big suppliers Indian tea industry development needs bigger subsidies Brazil harvest conditions to decline ICE US Review: Cocoa Gains Strength ,2.5546,-0.02079999999999993,0,-0.008076415314125934,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-06-10,ICE US Review: Cocoa edges higher Salvadorian coffee shipments up by 74% last month ,2.5886,0.033999999999999815,0,0.013309324356063496,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-06-13,BASF extends AgCelence brand in Brazil ICE US Review: Coffee up with technical buying Kenya extends coffee sales break further due to cold ,2.5596,-0.028999999999999918,0,-0.011202966854670444,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-06-14,ICE US Review: Coffee continues technical rally Uganda tipped to have good June in quieter coffee year SoBe soft drinks enter UK ,2.5925,0.032899999999999714,0,0.012853570870448392,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-06-15,ICE US Review: Coffee down as frost fears ease Anchor trademark grounded ,2.5863,-0.006199999999999761,0,-0.002391513982642145,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-06-16,June export jump won't help Uganda reach coffee goal Younger generation sends Russian coffee use soaring Low sales dent soya as weather improves Markets Review People and Places ICE US Review: Coffee down as investors back away ,2.5515,-0.034800000000000164,0,-0.013455515601438409,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0.14586499 0.         0.         ... 0.         0.         0.        ]
2011-06-17,ICE US Review: Coffee drops as weather improves ,2.5082,-0.04329999999999989,0,-0.016970409563002116,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-06-20,ICE US Review: Cocoa edges higher Global warming seen lifting India's cardamom yields Steep increase in Peruvian organic exports Ivorian cocoa farmgate prices rise amid strong demand Colombian dry season improves coffee outlook Salvadorian coffee crop may fall my nearly 25% ,2.4301,-0.07810000000000006,0,-0.031137867793636895,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-06-21,ICE US Review: Cocoa higher with lack of selling Vietnam coffee exporters delay loading on stock shortage Vietnamese coffee production may be 10% higher ,2.3724,-0.057700000000000085,0,-0.023743878852722142,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-06-22,ICE US Review: Cocoa remains strong Maize has most compelling case for future price rises London coffee prices sink to four-month low Ivorian cocoa prices rise on thinning supplies China's coffee demand growth to remain as high as 20% ,2.361,-0.011400000000000077,0,-0.004805260495700589,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-06-23,Markets Review Fleeing fund money trips up maize prices Foreign travel to boost China coffee use Drier weather boosts Brazil harvest Steep increase in Peruvian organic exports SoBe soft drinks enter UK Children's healthy drinks market in Russia attracting investment Maize futures still have bullish outlook as stocks must rebound Higher prices spur on coffee growers to up Vietnam crop Patchy rains see drop in Indian coffee Global warming aids Indian cardamom Mexican vegetable exporters tour Europe to boost trade ICE US Review: Cocoa declines Burundi coffee output expected to be 13% lower London robusta price sinks to fresh four-month low ,2.3747,0.013700000000000044,0,0.005802626005929711,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-06-24,ICE US Review: Cocoa declines Indian coffee prices fall tracking international market ,2.3829,0.008199999999999985,0,0.0034530677559270586,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-06-27,ICE US Review: Coffee turns higher on weather concerns Global coffee output forecast at 135m bags Vietnamese June coffee shipments 21% higher ,2.4093,0.0264000000000002,0,0.011078937429183014,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-06-28,ICE US Review: Coffee climbs with frost worries Burundi coffee production forecast to decline by 13% Ivory Coast unable to export bad quality cocoa Brazilian coffee areas expected to escape frost ,2.4269,0.017599999999999838,0,0.0073050263562029795,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-06-29,ICE US Review: Coffee continues higher Burundi boosts tea export earnings ,2.4977,0.0708000000000002,0,0.029173019077836006,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-06-30,Indonesian coffee contracts washed out by supply woe Ethiopian exchange hopes unhampered by logistics Markets Review Frost fright gives ICE coffee market boost Burundi's May tea income increases Vietnam's coffee suppy dwindles as export pace rises ,2.5009,0.003200000000000092,0,0.0012811786843896751,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-08-01,ICE US Review: Cocoa drop with strong US dollar Feel Good juice drinks win listings ,2.3297,-0.17120000000000024,0,-0.06845535607181424,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-08-02,"ICE US Review: Cocoa edges lower Indian coffee shipments leap by almost 42% Romanians drinking less liquid milk Vietnam's coffee exports could rise to 70,000 tonnes ",2.3406,0.01089999999999991,0,0.0046787139975103705,[1 0 0 ... 0 0 0],[0.2439542 0.        0.        ... 0.        0.        0.       ],[0. 0. 0. ... 0. 0. 0.]
2011-08-03,ICE US Review: Pea Prices Sharply Higher from Year Ago Vietnam slashes coffee export forecast by 5% Ghana aims to increase coffee output fivefold Greece to raise sales tax on all soft drinks ,2.3635,0.02290000000000036,0,0.009783816115526091,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-08-04,Ghana planning massive coffee jump Improved quality helps to increase Burundi tea sales Heat lets bulls get their hands on maize Kenyan coffee prices slipping down Vietnam eyeing an increase in coffee sales this month Harvesting in Brazil delayed by rain Markets Review Indian coffee exports climbing New rice drinks Coffaina controversy Juice drink listings Costa Rican processed fruits likely to benefit from new FTA Brazilians neglect five-a-day for soft drinks ICE US Review: Cocoa edges lower Peruvian coffee revenues leap 81% in first half Kraft Foods to split business ,2.3512,-0.0123000000000002,0,-0.005204146393061222,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-08-05,ICE US Review: Cocoa gains ground Frost reports in Brazil's Minas coffee belt Falling coffee prices cause drop in Brazil discount Uganda revises coffee export forecast higher ,2.2971,-0.05410000000000004,0,-0.023009527050017027,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-08-08,ICE US Review: Cocoa drops on economic jitters India coffee shipments 'unaffected' by eurozone crisis New York coffee cuts gains as frost worries ease ,2.3094,0.0123000000000002,0,0.005354577510774543,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-08-09,Nestle targets 2013 for Vietnamese coffee factory opening ICE US Review: Cocoa down fractionally Vietnam coffee trading frozen due to high prices ,2.2885,-0.02090000000000014,0,-0.009049969689096795,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-08-10,ICE US Review: Cocoa hits 7-month low Expensive tea and arabica eat into Tata's profitability Brazilian frost may hurt coffee flowering Ugandan tea dealers urge action on declining output ,2.2959,0.007400000000000073,0,0.003233559099847093,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
2011-08-11,Vietnam coffee trade held hostage by climbing prices Greece raises soft drinks tax High global prices send Peru's coffee revenues soaring 'New' Ugandan tea industry is unprepared for climate change Frost worries Brazil's coffee players Costly coffee/tea eat into margins at growing Tata ICE US Review: Cocoa climbs on oversold ideas Robusta coffee premiums remain at record highs Honduras to overtake Guatemala as top coffee origin Colombian coffee farmers voice doubts over harvest ,2.3085,0.012599999999999945,0,0.005488043904351211,[0 0 0 ... 0 0 0],[0. 0. 0. ... 0. 0. 0.],[0. 0. 0. ... 0. 0. 0.]
